cme_id,speed,type,linked_events,start time
2015-01-02T14:36:00-CME-001,353.0,S,[{'activityID': '2015-01-07T05:24:00-IPS-001'}],"01/02/2015, 14:36:00"
2015-01-03T03:24:00-CME-001,210.0,S,,"01/03/2015, 03:24:00"
2015-01-06T18:24:00-CME-001,532.0,C,,"01/06/2015, 18:24:00"
2015-01-07T16:24:00-CME-001,579.0,C,,"01/07/2015, 16:24:00"
2015-01-09T00:00:00-CME-001,265.0,S,,"01/09/2015, 00:00:00"
2015-01-10T05:06:00-CME-001,510.0,C,,"01/10/2015, 05:06:00"
2015-01-10T08:52:00-CME-001,260.0,S,,"01/10/2015, 08:52:00"
2015-01-10T13:42:00-CME-001,,NA,,"01/10/2015, 13:42:00"
2015-01-11T00:00:00-CME-001,200.0,S,,"01/11/2015, 00:00:00"
2015-01-11T16:48:00-CME-001,250.0,S,,"01/11/2015, 16:48:00"
2015-01-11T21:46:00-CME-001,480.0,S,,"01/11/2015, 21:46:00"
2015-01-11T23:12:00-CME-001,690.0,C,,"01/11/2015, 23:12:00"
2015-01-12T01:25:00-CME-001,390.0,S,,"01/12/2015, 01:25:00"
2015-01-12T13:36:00-CME-001,510.0,C,,"01/12/2015, 13:36:00"
2015-01-12T15:36:00-CME-001,880.0,C,[{'activityID': '2015-01-15T22:39:00-IPS-001'}],"01/12/2015, 15:36:00"
2015-01-12T16:57:00-CME-001,350.0,S,[{'activityID': '2015-01-15T22:39:00-IPS-001'}],"01/12/2015, 16:57:00"
2015-01-13T05:24:00-CME-001,560.0,C,[{'activityID': '2015-01-13T04:13:00-FLR-001'}],"01/13/2015, 05:24:00"
2015-01-13T13:25:00-CME-001,475.0,S,,"01/13/2015, 13:25:00"
2015-01-13T15:24:00-CME-001,600.0,C,,"01/13/2015, 15:24:00"
2015-01-13T18:00:00-CME-001,300.0,S,,"01/13/2015, 18:00:00"
2015-01-14T16:36:00-CME-001,257.0,S,,"01/14/2015, 16:36:00"
2015-01-15T04:24:00-CME-001,193.0,S,,"01/15/2015, 04:24:00"
2015-01-15T15:36:00-CME-001,363.0,S,,"01/15/2015, 15:36:00"
2015-01-16T05:36:00-CME-001,271.0,S,,"01/16/2015, 05:36:00"
2015-01-17T10:36:00-CME-001,437.0,S,,"01/17/2015, 10:36:00"
2015-01-19T08:00:00-CME-001,315.0,S,,"01/19/2015, 08:00:00"
2015-01-20T02:48:00-CME-001,1350.0,O,,"01/20/2015, 02:48:00"
2015-01-20T12:24:00-CME-001,540.0,C,,"01/20/2015, 12:24:00"
2015-01-21T00:36:00-CME-001,500.0,C,,"01/21/2015, 00:36:00"
2015-01-21T19:24:00-CME-001,447.0,S,,"01/21/2015, 19:24:00"
2015-01-23T19:12:00-CME-001,,NA,,"01/23/2015, 19:12:00"
2015-01-24T08:00:00-CME-001,160.0,S,,"01/24/2015, 08:00:00"
2015-01-24T15:48:00-CME-001,357.0,S,,"01/24/2015, 15:48:00"
2015-01-25T13:48:00-CME-001,350.0,S,,"01/25/2015, 13:48:00"
2015-01-25T16:24:00-CME-001,268.0,S,,"01/25/2015, 16:24:00"
2015-01-26T02:00:00-CME-001,270.0,S,,"01/26/2015, 02:00:00"
2015-01-26T04:00:00-CME-001,563.0,C,,"01/26/2015, 04:00:00"
2015-01-26T06:24:00-CME-001,100.0,S,,"01/26/2015, 06:24:00"
2015-01-28T22:30:00-CME-001,755.0,C,,"01/28/2015, 22:30:00"
2015-01-28T23:06:00-CME-001,401.0,S,,"01/28/2015, 23:06:00"
2015-01-29T09:12:00-CME-001,267.0,S,,"01/29/2015, 09:12:00"
2015-01-31T11:00:00-CME-001,456.0,S,,"01/31/2015, 11:00:00"
2015-02-01T14:36:00-CME-001,550.0,C,,"02/01/2015, 14:36:00"
2015-02-02T10:00:00-CME-001,223.0,S,,"02/02/2015, 10:00:00"
2015-02-03T03:24:00-CME-001,600.0,C,,"02/03/2015, 03:24:00"
2015-02-03T12:48:00-CME-001,980.0,C,,"02/03/2015, 12:48:00"
2015-02-03T13:36:00-CME-001,540.0,C,,"02/03/2015, 13:36:00"
2015-02-04T05:12:00-CME-001,250.0,S,,"02/04/2015, 05:12:00"
2015-02-04T20:48:00-CME-001,332.0,S,,"02/04/2015, 20:48:00"
2015-02-05T14:12:00-CME-001,150.0,S,,"02/05/2015, 14:12:00"
2015-02-06T04:24:00-CME-001,333.0,S,,"02/06/2015, 04:24:00"
2015-02-07T17:00:00-CME-001,471.0,S,,"02/07/2015, 17:00:00"
2015-02-08T08:48:00-CME-001,161.0,S,,"02/08/2015, 08:48:00"
2015-02-09T02:48:00-CME-001,182.0,S,,"02/09/2015, 02:48:00"
2015-02-09T06:24:00-CME-001,289.0,S,,"02/09/2015, 06:24:00"
2015-02-09T23:24:00-CME-001,1040.0,O,[{'activityID': '2015-02-09T22:59:00-FLR-001'}],"02/09/2015, 23:24:00"
2015-02-10T08:24:00-CME-001,650.0,C,,"02/10/2015, 08:24:00"
2015-02-11T00:00:00-CME-001,217.0,S,,"02/11/2015, 00:00:00"
2015-02-11T00:00:00-CME-002,105.0,S,,"02/11/2015, 00:00:00"
2015-02-13T04:48:00-CME-001,724.0,C,,"02/13/2015, 04:48:00"
2015-02-13T23:06:00-CME-001,305.0,S,,"02/13/2015, 23:06:00"
2015-02-14T11:18:00-CME-001,460.0,S,,"02/14/2015, 11:18:00"
2015-02-15T00:00:00-CME-001,175.0,S,,"02/15/2015, 00:00:00"
2015-02-15T06:00:00-CME-001,343.0,S,,"02/15/2015, 06:00:00"
2015-02-16T07:24:00-CME-001,109.0,S,,"02/16/2015, 07:24:00"
2015-02-18T00:12:00-CME-001,826.0,C,,"02/18/2015, 00:12:00"
2015-02-18T09:12:00-CME-001,530.0,C,,"02/18/2015, 09:12:00"
2015-02-19T06:48:00-CME-001,309.0,S,,"02/19/2015, 06:48:00"
2015-02-20T04:00:00-CME-001,450.0,S,,"02/20/2015, 04:00:00"
2015-02-20T09:12:00-CME-001,300.0,S,,"02/20/2015, 09:12:00"
2015-02-21T00:24:00-CME-001,311.0,S,,"02/21/2015, 00:24:00"
2015-02-21T09:36:00-CME-001,914.0,C,,"02/21/2015, 09:36:00"
2015-02-21T22:00:00-CME-001,772.0,C,,"02/21/2015, 22:00:00"
2015-02-22T20:36:00-CME-001,850.0,C,,"02/22/2015, 20:36:00"
2015-02-24T03:24:00-CME-001,204.0,S,,"02/24/2015, 03:24:00"
2015-02-24T06:00:00-CME-001,300.0,S,,"02/24/2015, 06:00:00"
2015-02-24T10:12:00-CME-001,830.0,C,"[{'activityID': '2015-02-24T09:54:00-FLR-001'}, {'activityID': '2015-02-26T20:12:00-IPS-001'}]","02/24/2015, 10:12:00"
2015-02-24T14:48:00-CME-001,360.0,S,,"02/24/2015, 14:48:00"
2015-02-25T00:00:00-CME-001,420.0,S,,"02/25/2015, 00:00:00"
2015-02-26T15:12:00-CME-001,160.0,S,,"02/26/2015, 15:12:00"
2015-02-27T06:36:00-CME-001,255.0,S,,"02/27/2015, 06:36:00"
2015-02-27T17:36:00-CME-001,230.0,S,,"02/27/2015, 17:36:00"
2015-02-27T18:00:00-CME-001,350.0,S,,"02/27/2015, 18:00:00"
2015-02-28T00:00:00-CME-001,100.0,S,,"02/28/2015, 00:00:00"
2015-02-28T03:12:00-CME-001,150.0,S,,"02/28/2015, 03:12:00"
2015-02-28T04:24:00-CME-001,455.0,S,[{'activityID': '2015-03-03T18:17:00-IPS-001'}],"02/28/2015, 04:24:00"
2015-02-28T15:12:00-CME-001,155.0,S,,"02/28/2015, 15:12:00"
2015-02-28T21:48:00-CME-001,1200.0,O,[{'activityID': '2015-03-03T02:00:00-IPS-001'}],"02/28/2015, 21:48:00"
2015-03-01T02:24:00-CME-001,320.0,S,,"03/01/2015, 02:24:00"
2015-03-01T07:00:00-CME-001,529.0,C,,"03/01/2015, 07:00:00"
2015-03-01T12:48:00-CME-001,920.0,C,,"03/01/2015, 12:48:00"
2015-03-01T17:24:00-CME-001,319.0,S,,"03/01/2015, 17:24:00"
2015-03-01T22:36:00-CME-001,229.0,S,,"03/01/2015, 22:36:00"
2015-03-02T06:24:00-CME-001,241.0,S,,"03/02/2015, 06:24:00"
2015-03-02T15:56:00-CME-001,443.0,S,,"03/02/2015, 15:56:00"
2015-03-03T03:18:00-CME-001,330.0,S,,"03/03/2015, 03:18:00"
2015-03-03T15:48:00-CME-001,725.0,C,[{'activityID': '2015-03-06T20:02:00-IPS-001'}],"03/03/2015, 15:48:00"
2015-03-03T21:11:00-CME-001,470.0,S,,"03/03/2015, 21:11:00"
2015-03-03T23:06:00-CME-001,800.0,C,,"03/03/2015, 23:06:00"
2015-03-05T20:36:00-CME-001,585.0,C,[{'activityID': '2015-03-06T19:20:00-SEP-001'}],"03/05/2015, 20:36:00"
2015-03-06T04:49:00-CME-001,900.0,C,"[{'activityID': '2015-03-06T04:14:00-FLR-001'}, {'activityID': '2015-03-06T19:20:00-SEP-001'}]","03/06/2015, 04:49:00"
2015-03-06T07:12:00-CME-001,1500.0,O,[{'activityID': '2015-03-06T06:55:00-FLR-001'}],"03/06/2015, 07:12:00"
2015-03-06T23:06:00-CME-001,300.0,S,,"03/06/2015, 23:06:00"
2015-03-07T22:24:00-CME-001,1200.0,O,[{'activityID': '2015-03-07T21:45:00-FLR-001'}],"03/07/2015, 22:24:00"
2015-03-10T00:00:00-CME-001,1200.0,O,[{'activityID': '2015-03-09T23:29:00-FLR-001'}],"03/10/2015, 00:00:00"
2015-03-10T03:36:00-CME-001,1500.0,O,[{'activityID': '2015-03-10T03:19:00-FLR-001'}],"03/10/2015, 03:36:00"
2015-03-10T04:12:00-CME-001,430.0,S,,"03/10/2015, 04:12:00"
2015-03-11T00:24:00-CME-001,545.0,C,,"03/11/2015, 00:24:00"
2015-03-11T10:24:00-CME-001,600.0,C,,"03/11/2015, 10:24:00"
2015-03-11T17:00:00-CME-002,375.0,S,,"03/11/2015, 17:00:00"
2015-03-11T18:00:00-CME-001,1500.0,O,[{'activityID': '2015-03-11T16:11:00-FLR-001'}],"03/11/2015, 18:00:00"
2015-03-11T19:00:00-CME-001,338.0,S,,"03/11/2015, 19:00:00"
2015-03-11T22:00:00-CME-001,289.0,S,,"03/11/2015, 22:00:00"
2015-03-12T00:48:00-CME-001,80.0,S,,"03/12/2015, 00:48:00"
2015-03-12T03:12:00-CME-001,250.0,S,,"03/12/2015, 03:12:00"
2015-03-14T17:06:00-CME-001,282.0,S,,"03/14/2015, 17:06:00"
2015-03-15T02:00:00-CME-001,1000.0,O,"[{'activityID': '2015-03-15T01:15:00-FLR-001'}, {'activityID': '2015-03-16T07:36:00-SEP-001'}, {'activityID': '2015-03-17T04:05:00-IPS-001'}, {'activityID': '2015-03-17T06:00:00-GST-001'}, {'activityID': '2015-03-17T06:23:00-MPC-001'}]","03/15/2015, 02:00:00"
2015-03-15T08:36:00-CME-001,192.0,S,,"03/15/2015, 08:36:00"
2015-03-18T00:12:00-CME-001,498.0,S,[{'activityID': '2015-03-17T22:49:00-FLR-001'}],"03/18/2015, 00:12:00"
2015-03-18T15:12:00-CME-001,552.0,C,,"03/18/2015, 15:12:00"
2015-03-18T21:42:00-CME-001,499.0,S,,"03/18/2015, 21:42:00"
2015-03-20T02:00:00-CME-001,825.0,C,,"03/20/2015, 02:00:00"
2015-03-20T18:36:00-CME-001,445.0,S,,"03/20/2015, 18:36:00"
2015-03-21T07:36:00-CME-001,162.0,S,,"03/21/2015, 07:36:00"
2015-03-22T11:48:00-CME-001,200.0,S,,"03/22/2015, 11:48:00"
2015-03-22T19:36:00-CME-001,236.0,S,,"03/22/2015, 19:36:00"
2015-03-23T18:48:00-CME-001,320.0,S,,"03/23/2015, 18:48:00"
2015-03-24T08:36:00-CME-001,1450.0,O,,"03/24/2015, 08:36:00"
2015-03-27T00:00:00-CME-001,397.0,S,,"03/27/2015, 00:00:00"
2015-03-27T14:12:00-CME-001,411.0,S,,"03/27/2015, 14:12:00"
2015-03-27T19:00:00-CME-001,494.0,S,,"03/27/2015, 19:00:00"
2015-03-28T18:04:00-CME-001,358.0,S,,"03/28/2015, 18:04:00"
2015-03-28T18:04:00-CME-002,207.0,S,,"03/28/2015, 18:04:00"
2015-03-29T00:00:00-CME-001,175.0,S,,"03/29/2015, 00:00:00"
2015-03-29T18:36:00-CME-001,500.0,C,[{'activityID': '2015-04-03T08:36:00-IPS-001'}],"03/29/2015, 18:36:00"
2015-03-31T06:24:00-CME-001,417.0,S,,"03/31/2015, 06:24:00"
2015-04-02T00:00:00-CME-001,370.0,S,,"04/02/2015, 00:00:00"
2015-04-02T05:48:00-CME-001,550.0,C,,"04/02/2015, 05:48:00"
2015-04-03T07:48:00-CME-001,430.0,S,,"04/03/2015, 07:48:00"
2015-04-03T13:25:00-CME-001,250.0,S,,"04/03/2015, 13:25:00"
2015-04-04T23:36:00-CME-001,1090.0,O,[{'activityID': '2015-04-09T01:10:00-IPS-001'}],"04/04/2015, 23:36:00"
2015-04-05T04:00:00-CME-001,415.0,S,,"04/05/2015, 04:00:00"
2015-04-05T10:24:00-CME-001,175.0,S,,"04/05/2015, 10:24:00"
2015-04-05T23:48:00-CME-001,409.0,S,,"04/05/2015, 23:48:00"
2015-04-06T01:25:00-CME-001,285.0,S,,"04/06/2015, 01:25:00"
2015-04-06T05:48:00-CME-001,558.0,C,,"04/06/2015, 05:48:00"
2015-04-06T11:36:00-CME-001,,NA,,"04/06/2015, 11:36:00"
2015-04-06T20:36:00-CME-001,917.0,C,[{'activityID': '2015-04-09T09:12:00-IPS-001'}],"04/06/2015, 20:36:00"
2015-04-08T21:12:00-CME-001,229.0,S,,"04/08/2015, 21:12:00"
2015-04-09T01:36:00-CME-001,305.0,S,,"04/09/2015, 01:36:00"
2015-04-09T23:12:00-CME-001,500.0,C,,"04/09/2015, 23:12:00"
2015-04-11T09:12:00-CME-001,350.0,S,,"04/11/2015, 09:12:00"
2015-04-12T03:12:00-CME-001,1000.0,O,,"04/12/2015, 03:12:00"
2015-04-12T09:24:00-CME-001,335.0,S,,"04/12/2015, 09:24:00"
2015-04-12T10:00:00-CME-001,350.0,S,[{'activityID': '2015-04-12T08:51:00-FLR-001'}],"04/12/2015, 10:00:00"
2015-04-12T12:24:00-CME-001,310.0,S,,"04/12/2015, 12:24:00"
2015-04-13T00:00:00-CME-001,556.0,C,,"04/13/2015, 00:00:00"
2015-04-14T02:48:00-CME-001,1075.0,O,,"04/14/2015, 02:48:00"
2015-04-14T09:12:00-CME-001,380.0,S,,"04/14/2015, 09:12:00"
2015-04-14T10:48:00-CME-001,275.0,S,,"04/14/2015, 10:48:00"
2015-04-14T15:24:00-CME-001,450.0,S,,"04/14/2015, 15:24:00"
2015-04-16T00:00:00-CME-001,363.0,S,,"04/16/2015, 00:00:00"
2015-04-16T06:36:00-CME-001,453.0,S,,"04/16/2015, 06:36:00"
2015-04-17T04:17:00-CME-001,250.0,S,,"04/17/2015, 04:17:00"
2015-04-18T03:12:00-CME-001,921.0,C,,"04/18/2015, 03:12:00"
2015-04-18T15:12:00-CME-001,450.0,S,[{'activityID': '2015-04-18T14:03:00-FLR-001'}],"04/18/2015, 15:12:00"
2015-04-18T16:12:00-CME-001,165.0,S,,"04/18/2015, 16:12:00"
2015-04-19T07:24:00-CME-001,270.0,S,,"04/19/2015, 07:24:00"
2015-04-19T11:00:00-CME-001,850.0,C,[{'activityID': '2015-04-23T12:33:00-IPS-001'}],"04/19/2015, 11:00:00"
2015-04-19T21:12:00-CME-001,459.0,S,,"04/19/2015, 21:12:00"
2015-04-21T03:24:00-CME-001,360.0,S,,"04/21/2015, 03:24:00"
2015-04-21T10:36:00-CME-001,1800.0,O,[{'activityID': '2015-04-21T10:17:00-FLR-001'}],"04/21/2015, 10:36:00"
2015-04-21T13:25:00-CME-001,1110.0,O,,"04/21/2015, 13:25:00"
2015-04-23T09:36:00-CME-001,627.0,C,[{'activityID': '2015-04-23T09:18:00-FLR-001'}],"04/23/2015, 09:36:00"
2015-04-24T00:00:00-CME-001,300.0,S,,"04/24/2015, 00:00:00"
2015-04-24T15:12:00-CME-001,962.0,C,,"04/24/2015, 15:12:00"
2015-04-24T20:48:00-CME-001,1020.0,O,,"04/24/2015, 20:48:00"
2015-04-25T03:48:00-CME-001,590.0,C,,"04/25/2015, 03:48:00"
2015-04-25T15:12:00-CME-001,811.0,C,,"04/25/2015, 15:12:00"
2015-04-25T18:48:00-CME-001,650.0,C,,"04/25/2015, 18:48:00"
2015-04-26T01:48:00-CME-001,1575.0,O,,"04/26/2015, 01:48:00"
2015-04-26T12:36:00-CME-001,389.0,S,,"04/26/2015, 12:36:00"
2015-04-27T00:12:00-CME-001,,NA,,"04/27/2015, 00:12:00"
2015-04-28T07:31:00-CME-001,550.0,C,,"04/28/2015, 07:31:00"
2015-04-28T14:29:00-CME-001,601.0,C,,"04/28/2015, 14:29:00"
2015-04-30T02:36:00-CME-001,572.0,C,,"04/30/2015, 02:36:00"
2015-04-30T03:12:00-CME-001,460.0,S,,"04/30/2015, 03:12:00"
2015-05-01T11:36:00-CME-001,341.0,S,,"05/01/2015, 11:36:00"
2015-05-01T18:12:00-CME-001,975.0,C,[{'activityID': '2015-05-05T17:40:00-IPS-001'}],"05/01/2015, 18:12:00"
2015-05-01T19:24:00-CME-001,550.0,C,,"05/01/2015, 19:24:00"
2015-05-01T22:12:00-CME-001,200.0,S,,"05/01/2015, 22:12:00"
2015-05-02T07:48:00-CME-001,686.0,C,,"05/02/2015, 07:48:00"
2015-05-02T09:48:00-CME-001,200.0,S,,"05/02/2015, 09:48:00"
2015-05-02T21:36:00-CME-001,296.0,S,[{'activityID': '2015-05-06T00:50:00-IPS-001'}],"05/02/2015, 21:36:00"
2015-05-03T01:25:00-CME-001,473.0,S,,"05/03/2015, 01:25:00"
2015-05-03T04:00:00-CME-001,817.0,C,,"05/03/2015, 04:00:00"
2015-05-03T06:48:00-CME-001,,NA,,"05/03/2015, 06:48:00"
2015-05-03T15:12:00-CME-001,577.0,C,,"05/03/2015, 15:12:00"
2015-05-03T16:12:00-CME-001,448.0,S,,"05/03/2015, 16:12:00"
2015-05-04T03:12:00-CME-001,407.0,S,[{'activityID': '2015-05-08T13:54:00-IPS-001'}],"05/04/2015, 03:12:00"
2015-05-04T08:48:00-CME-001,483.0,S,,"05/04/2015, 08:48:00"
2015-05-04T09:48:00-CME-001,560.0,C,,"05/04/2015, 09:48:00"
2015-05-04T19:36:00-CME-001,490.0,S,,"05/04/2015, 19:36:00"
2015-05-05T02:12:00-CME-001,680.0,C,,"05/05/2015, 02:12:00"
2015-05-05T14:12:00-CME-001,270.0,S,,"05/05/2015, 14:12:00"
2015-05-05T17:12:00-CME-001,,NA,,"05/05/2015, 17:12:00"
2015-05-05T22:24:00-CME-001,725.0,C,[{'activityID': '2015-05-05T22:05:00-FLR-001'}],"05/05/2015, 22:24:00"
2015-05-06T17:00:00-CME-001,576.0,C,[{'activityID': '2015-05-10T00:02:00-IPS-001'}],"05/06/2015, 17:00:00"
2015-05-06T19:12:00-CME-001,361.0,S,,"05/06/2015, 19:12:00"
2015-05-07T12:36:00-CME-001,400.0,S,,"05/07/2015, 12:36:00"
2015-05-09T01:36:00-CME-001,670.0,C,,"05/09/2015, 01:36:00"
2015-05-09T09:12:00-CME-001,520.0,C,,"05/09/2015, 09:12:00"
2015-05-11T05:00:00-CME-001,269.0,S,,"05/11/2015, 05:00:00"
2015-05-12T02:48:00-CME-001,610.0,C,[{'activityID': '2015-05-12T02:15:00-FLR-001'}],"05/12/2015, 02:48:00"
2015-05-12T12:24:00-CME-001,468.0,S,,"05/12/2015, 12:24:00"
2015-05-12T18:36:00-CME-001,419.0,S,,"05/12/2015, 18:36:00"
2015-05-13T18:48:00-CME-001,354.0,S,"[{'activityID': '2015-05-13T18:09:00-FLR-001'}, {'activityID': '2015-05-17T04:00:00-IPS-001'}]","05/13/2015, 18:48:00"
2015-05-14T03:36:00-CME-001,444.0,S,,"05/14/2015, 03:36:00"
2015-05-16T00:36:00-CME-001,600.0,C,,"05/16/2015, 00:36:00"
2015-05-16T10:12:00-CME-001,320.0,S,,"05/16/2015, 10:12:00"
2015-05-16T11:24:00-CME-001,627.0,C,,"05/16/2015, 11:24:00"
2015-05-21T23:12:00-CME-001,676.0,C,,"05/21/2015, 23:12:00"
2015-05-21T23:24:00-CME-001,593.0,C,,"05/21/2015, 23:24:00"
2015-05-22T05:06:00-CME-001,275.0,S,,"05/22/2015, 05:06:00"
2015-05-23T07:00:00-CME-001,274.0,S,,"05/23/2015, 07:00:00"
2015-05-24T13:48:00-CME-001,380.0,S,,"05/24/2015, 13:48:00"
2015-05-25T23:48:00-CME-001,349.0,S,,"05/25/2015, 23:48:00"
2015-05-27T19:36:00-CME-001,435.0,S,,"05/27/2015, 19:36:00"
2015-05-28T23:48:00-CME-001,724.0,C,,"05/28/2015, 23:48:00"
2015-05-30T13:25:00-CME-001,190.0,S,,"05/30/2015, 13:25:00"
2015-05-31T15:36:00-CME-001,427.0,S,,"05/31/2015, 15:36:00"
2015-06-01T06:00:00-CME-001,180.0,S,,"06/01/2015, 06:00:00"
2015-06-01T14:00:00-CME-001,730.0,C,,"06/01/2015, 14:00:00"
2015-06-02T09:12:00-CME-001,270.0,S,,"06/02/2015, 09:12:00"
2015-06-03T18:54:00-CME-001,325.0,S,,"06/03/2015, 18:54:00"
2015-06-04T00:00:00-CME-001,311.0,S,,"06/04/2015, 00:00:00"
2015-06-05T20:48:00-CME-001,219.0,S,,"06/05/2015, 20:48:00"
2015-06-06T20:48:00-CME-001,,NA,,"06/06/2015, 20:48:00"
2015-06-07T16:12:00-CME-001,,NA,,"06/07/2015, 16:12:00"
2015-06-09T12:00:00-CME-001,460.0,S,,"06/09/2015, 12:00:00"
2015-06-09T20:00:00-CME-001,853.0,C,"[{'activityID': '2015-06-09T19:55:00-FLR-001'}, {'activityID': '2015-06-12T12:19:00-IPS-001'}]","06/09/2015, 20:00:00"
2015-06-10T14:12:00-CME-001,367.0,S,,"06/10/2015, 14:12:00"
2015-06-11T10:00:00-CME-001,425.0,S,,"06/11/2015, 10:00:00"
2015-06-11T16:36:00-CME-001,300.0,S,,"06/11/2015, 16:36:00"
2015-06-14T04:24:00-CME-001,701.0,C,,"06/14/2015, 04:24:00"
2015-06-14T07:36:00-CME-001,760.0,C,,"06/14/2015, 07:36:00"
2015-06-14T13:36:00-CME-001,200.0,S,,"06/14/2015, 13:36:00"
2015-06-15T14:24:00-CME-001,170.0,S,,"06/15/2015, 14:24:00"
2015-06-16T05:12:00-CME-001,570.0,C,,"06/16/2015, 05:12:00"
2015-06-16T18:00:00-CME-001,435.0,S,,"06/16/2015, 18:00:00"
2015-06-17T01:25:00-CME-001,175.0,S,,"06/17/2015, 01:25:00"
2015-06-17T03:12:00-CME-002,490.0,S,,"06/17/2015, 03:12:00"
2015-06-17T04:36:00-CME-001,380.0,S,,"06/17/2015, 04:36:00"
2015-06-17T07:48:00-CME-001,175.0,S,,"06/17/2015, 07:48:00"
2015-06-17T08:24:00-CME-001,510.0,C,,"06/17/2015, 08:24:00"
2015-06-18T01:25:00-CME-001,1720.0,O,"[{'activityID': '2015-06-18T09:25:00-SEP-001'}, {'activityID': '2015-06-18T15:30:00-SEP-001'}]","06/18/2015, 01:25:00"
2015-06-18T03:18:00-CME-001,693.0,C,,"06/18/2015, 03:18:00"
2015-06-18T17:24:00-CME-001,1000.0,O,"[{'activityID': '2015-06-18T16:33:00-FLR-001'}, {'activityID': '2015-06-21T15:40:00-IPS-001'}]","06/18/2015, 17:24:00"
2015-06-19T06:42:00-CME-001,603.0,C,[{'activityID': '2015-06-22T04:51:00-IPS-001'}],"06/19/2015, 06:42:00"
2015-06-19T09:42:00-CME-001,138.0,S,,"06/19/2015, 09:42:00"
2015-06-19T16:34:00-CME-001,152.0,S,,"06/19/2015, 16:34:00"
2015-06-20T08:00:00-CME-001,303.0,S,,"06/20/2015, 08:00:00"
2015-06-21T02:48:00-CME-001,1250.0,O,"[{'activityID': '2015-06-21T01:02:00-FLR-001'}, {'activityID': '2015-06-21T02:06:00-FLR-001'}, {'activityID': '2015-06-21T20:35:00-SEP-001'}, {'activityID': '2015-06-22T17:59:00-IPS-001'}, {'activityID': '2015-06-22T18:00:00-GST-001'}, {'activityID': '2015-06-22T18:49:00-MPC-001'}, {'activityID': '2015-06-24T13:10:00-RBE-001'}]","06/21/2015, 02:48:00"
2015-06-21T08:00:00-CME-001,450.0,S,,"06/21/2015, 08:00:00"
2015-06-22T18:36:00-CME-001,1155.0,O,"[{'activityID': '2015-06-22T17:39:00-FLR-001'}, {'activityID': '2015-06-24T12:57:00-IPS-001'}, {'activityID': '2015-06-25T06:00:00-GST-001'}]","06/22/2015, 18:36:00"
2015-06-23T00:00:00-CME-001,560.0,C,,"06/23/2015, 00:00:00"
2015-06-23T00:48:00-CME-001,255.0,S,,"06/23/2015, 00:48:00"
2015-06-23T04:54:00-CME-001,,NA,,"06/23/2015, 04:54:00"
2015-06-23T07:36:00-CME-001,460.0,S,,"06/23/2015, 07:36:00"
2015-06-23T18:36:00-CME-001,581.0,C,,"06/23/2015, 18:36:00"
2015-06-24T10:48:00-CME-001,375.0,S,,"06/24/2015, 10:48:00"
2015-06-25T01:25:00-CME-001,233.0,S,,"06/25/2015, 01:25:00"
2015-06-25T08:36:00-CME-001,1450.0,O,"[{'activityID': '2015-06-25T08:02:00-FLR-001'}, {'activityID': '2015-06-25T18:00:00-SEP-001'}, {'activityID': '2015-06-26T01:20:00-SEP-001'}, {'activityID': '2015-06-27T03:30:00-IPS-001'}]","06/25/2015, 08:36:00"
2015-06-26T14:00:00-CME-001,560.0,C,,"06/26/2015, 14:00:00"
2015-06-28T11:36:00-CME-001,350.0,S,,"06/28/2015, 11:36:00"
2015-06-29T23:12:00-CME-001,,NA,,"06/29/2015, 23:12:00"
2015-07-01T14:36:00-CME-001,1300.0,O,,"07/01/2015, 14:36:00"
2015-07-02T18:00:00-CME-001,600.0,C,,"07/02/2015, 18:00:00"
2015-07-04T20:12:00-CME-001,626.0,C,,"07/04/2015, 20:12:00"
2015-07-05T09:48:00-CME-001,350.0,S,,"07/05/2015, 09:48:00"
2015-07-05T14:00:00-CME-001,252.0,S,,"07/05/2015, 14:00:00"
2015-07-05T17:00:00-CME-001,297.0,S,,"07/05/2015, 17:00:00"
2015-07-06T15:12:00-CME-001,473.0,S,,"07/06/2015, 15:12:00"
2015-07-07T06:12:00-CME-001,450.0,S,,"07/07/2015, 06:12:00"
2015-07-07T15:24:00-CME-001,344.0,S,,"07/07/2015, 15:24:00"
2015-07-08T09:12:00-CME-001,329.0,S,,"07/08/2015, 09:12:00"
2015-07-09T00:00:00-CME-001,302.0,S,,"07/09/2015, 00:00:00"
2015-07-09T22:36:00-CME-001,450.0,S,,"07/09/2015, 22:36:00"
2015-07-10T16:00:00-CME-001,116.0,S,,"07/10/2015, 16:00:00"
2015-07-11T09:12:00-CME-001,255.0,S,,"07/11/2015, 09:12:00"
2015-07-12T11:24:00-CME-001,,NA,,"07/12/2015, 11:24:00"
2015-07-12T18:12:00-CME-001,545.0,C,,"07/12/2015, 18:12:00"
2015-07-13T00:24:00-CME-001,415.0,S,,"07/13/2015, 00:24:00"
2015-07-13T09:36:00-CME-001,635.0,C,,"07/13/2015, 09:36:00"
2015-07-14T06:36:00-CME-001,185.0,S,,"07/14/2015, 06:36:00"
2015-07-14T10:00:00-CME-001,180.0,S,,"07/14/2015, 10:00:00"
2015-07-14T12:00:00-CME-001,220.0,S,,"07/14/2015, 12:00:00"
2015-07-16T18:00:00-CME-001,870.0,C,,"07/16/2015, 18:00:00"
2015-07-17T06:12:00-CME-001,350.0,S,,"07/17/2015, 06:12:00"
